Location,Year,Month,Rainfall
Salmon Gums,2011,6,14.4
Salmon Gums,2011,7,38.0
Salmon Gums,2011,8,26.2
Salmon Gums,2011,9,22.8
Salmon Gums,2011,10,103.6
Salmon Gums,2011,11,22.4
Salmon Gums,2011,12,34.2
Salmon Gums,2012,1,49.0
Salmon Gums,2012,2,9.200000000000001
Salmon Gums,2012,3,61.4
Salmon Gums,2012,4,3.2
Salmon Gums,2012,5,13.4
Salmon Gums,2012,6,38.2
Salmon Gums,2012,7,30.8
Salmon Gums,2012,8,14.0
Salmon Gums,2012,9,25.6
Salmon Gums,2012,10,6.6
Salmon Gums,2012,11,64.2
Salmon Gums,2013,1,10.8
Salmon Gums,2013,3,144.6
Salmon Gums,2013,4,9.799999999999999
Salmon Gums,2013,5,49.8
Salmon Gums,2013,6,18.4
Salmon Gums,2013,7,44.4
Salmon Gums,2013,8,25.599999999999998
Salmon Gums,2013,9,56.2
Salmon Gums,2013,10,40.6
Salmon Gums,2013,11,29.6
Salmon Gums,2013,12,17.6
Salmon Gums,2014,1,21.6
Salmon Gums,2014,2,26.599999999999998
Salmon Gums,2014,3,7.0
Salmon Gums,2014,4,10.4
Salmon Gums,2014,5,41.4
Salmon Gums,2014,6,17.8
Salmon Gums,2014,7,30.0
Salmon Gums,2014,8,31.2
Salmon Gums,2014,9,42.400000000000006
Salmon Gums,2014,10,66.6
Salmon Gums,2014,11,54.400000000000006
Salmon Gums,2014,12,19.8
Salmon Gums,2015,1,3.0
Salmon Gums,2015,2,5.4
Salmon Gums,2015,3,37.0
Salmon Gums,2015,4,42.6
Salmon Gums,2015,5,9.4
Salmon Gums,2015,6,67.6
Salmon Gums,2015,7,34.4
Salmon Gums,2015,8,91.2
Salmon Gums,2015,9,18.8
Salmon Gums,2015,10,20.8
Salmon Gums,2015,11,25.8
Salmon Gums,2015,12,17.2
Salmon Gums,2016,1,38.6
Salmon Gums,2016,2,14.4
Salmon Gums,2016,3,51.8
Salmon Gums,2016,4,32.8
Salmon Gums,2016,5,35.6
Salmon Gums,2016,6,57.2
Salmon Gums,2016,7,32.6
Salmon Gums,2016,8,53.6
Salmon Gums,2016,9,27.0
Salmon Gums,2016,10,11.6
Salmon Gums,2016,11,3.4
Salmon Gums,2016,12,17.2
Salmon Gums,2017,1,43.8
Salmon Gums,2017,2,142.2
Salmon Gums,2017,3,31.8
Salmon Gums,2017,4,9.6
Salmon Gums,2017,5,51.0
Salmon Gums,2017,6,10.0
Sydney,2008,2,258.4
Sydney,2008,3,63.4
Sydney,2008,4,146.6
Sydney,2008,5,3.0
Sydney,2008,6,127.2
Sydney,2008,7,89.6
Sydney,2008,8,44.2
Sydney,2008,9,99.2
Sydney,2008,10,66.6
Sydney,2008,11,73.2
Sydney,2008,12,54.2
Sydney,2009,1,24.799999999999997
Sydney,2009,2,127.60000000000001
Sydney,2009,3,60.599999999999994
Sydney,2009,4,152.6
Sydney,2009,5,125.8
Sydney,2009,6,129.8
Sydney,2009,7,53.0
Sydney,2009,8,6.0
Sydney,2009,9,16.0
Sydney,2009,10,180.0
Sydney,2009,11,13.2
Sydney,2009,12,66.8
Sydney,2010,1,36.0
Sydney,2010,2,239.4
Sydney,2010,3,51.4
Sydney,2010,4,30.0
Sydney,2010,5,168.4
Sydney,2010,6,147.2
Sydney,2010,7,114.39999999999999
Sydney,2010,8,26.999999999999996
Sydney,2010,9,42.2
Sydney,2010,10,85.0
Sydney,2010,11,129.6
Sydney,2010,12,83.2
Sydney,2011,1,53.8
Sydney,2011,2,18.0
Sydney,2011,3,191.60000000000002
Sydney,2011,5,135.6
Sydney,2011,6,93.8
Sydney,2011,7,282.2
Sydney,2011,8,52.2
Sydney,2011,9,71.60000000000001
Sydney,2011,10,37.4
Sydney,2011,11,148.4
Sydney,2011,12,78.4
Sydney,2012,1,138.8
Sydney,2012,2,111.0
Sydney,2012,3,269.8
Sydney,2012,4,148.2
Sydney,2012,5,37.199999999999996
Sydney,2012,6,244.2
Sydney,2012,7,56.2
Sydney,2012,8,19.0
Sydney,2012,9,23.799999999999997
Sydney,2012,10,29.400000000000002
Sydney,2012,11,52.0
Sydney,2013,1,137.8
Sydney,2013,3,65.6
Sydney,2013,4,199.8
Sydney,2013,5,110.2
Sydney,2013,6,316.4
Sydney,2013,7,32.6
Sydney,2013,8,14.8
Sydney,2013,9,35.800000000000004
Sydney,2013,10,42.2
Sydney,2013,11,192.8
Sydney,2013,12,31.000000000000004
Sydney,2014,1,17.400000000000002
Sydney,2014,2,58.2
Sydney,2014,3,102.60000000000001
Sydney,2014,4,121.0
Sydney,2014,5,27.4
Sydney,2014,6,68.0
Sydney,2014,7,16.4
Sydney,2014,8,215.2
Sydney,2014,9,50.4
Sydney,2014,10,86.6
Sydney,2014,11,16.0
Sydney,2014,12,118.0
Sydney,2015,1,165.8
Sydney,2015,2,59.0
Sydney,2015,3,65.2
Sydney,2015,4,366.8
Sydney,2015,5,109.8
Sydney,2015,6,110.6
Sydney,2015,7,47.0
Sydney,2015,8,71.8
Sydney,2015,9,80.0
Sydney,2015,10,43.0
Sydney,2015,11,122.6
Sydney,2015,12,96.60000000000001
Sydney,2016,1,249.8
Sydney,2016,2,25.8
Sydney,2016,3,193.2
Sydney,2016,4,155.0
Sydney,2016,5,7.2
Sydney,2016,6,305.0
Sydney,2016,7,104.6
Sydney,2016,8,151.4
Sydney,2016,9,70.0
Sydney,2016,10,31.400000000000002
Sydney,2016,11,27.2
Sydney,2016,12,65.0
Sydney,2017,1,48.400000000000006
Sydney,2017,2,205.2
Sydney,2017,3,326.6
Sydney,2017,4,82.6
Sydney,2017,5,30.0
Sydney,2017,6,173.0
Sydney Airport,2009,1,19.0
Sydney Airport,2009,2,104.8
Sydney Airport,2009,3,52.00000000000001
Sydney Airport,2009,4,183.2
Sydney Airport,2009,5,133.0
Sydney Airport,2009,6,79.2
Sydney Airport,2009,7,57.4
Sydney Airport,2009,8,6.3999999999999995
Sydney Airport,2009,9,22.6
Sydney Airport,2009,10,134.2
Sydney Airport,2009,11,25.4
Sydney Airport,2009,12,59.8
Sydney Airport,2010,1,26.4
Sydney Airport,2010,2,156.8
Sydney Airport,2010,3,42.4
Sydney Airport,2010,4,37.199999999999996
Sydney Airport,2010,5,183.2
Sydney Airport,2010,6,104.2
Sydney Airport,2010,7,79.8
Sydney Airport,2010,8,25.799999999999997
Sydney Airport,2010,9,35.4
Sydney Airport,2010,10,86.8
Sydney Airport,2010,11,156.6
Sydney Airport,2010,12,105.6
Sydney Airport,2011,1,38.2
Sydney Airport,2011,2,14.4
Sydney Airport,2011,3,183.4
Sydney Airport,2011,5,97.2
Sydney Airport,2011,6,48.0
Sydney Airport,2011,7,250.4
Sydney Airport,2011,8,40.8
Sydney Airport,2011,9,55.2
Sydney Airport,2011,10,47.6
Sydney Airport,2011,11,151.8
Sydney Airport,2011,12,113.39999999999999
Sydney Airport,2012,1,110.60000000000001
Sydney Airport,2012,2,138.0
Sydney Airport,2012,3,199.4
Sydney Airport,2012,4,121.0
Sydney Airport,2012,5,29.2
Sydney Airport,2012,6,198.20000000000002
Sydney Airport,2012,7,53.4
Sydney Airport,2012,8,12.600000000000001
Sydney Airport,2012,9,20.0
Sydney Airport,2012,10,23.400000000000002
Sydney Airport,2012,11,39.8
Sydney Airport,2013,1,147.0
Sydney Airport,2013,3,57.4
Sydney Airport,2013,4,161.0
Sydney Airport,2013,5,62.2
Sydney Airport,2013,6,305.6
Sydney Airport,2013,7,32.4
Sydney Airport,2013,8,15.6
Sydney Airport,2013,9,69.80000000000001
Sydney Airport,2013,10,16.4
Sydney Airport,2013,11,181.2
Sydney Airport,2013,12,57.800000000000004
Sydney Airport,2014,1,11.8
Sydney Airport,2014,2,58.0
Sydney Airport,2014,3,153.4
Sydney Airport,2014,4,72.6
Sydney Airport,2014,5,19.6
Sydney Airport,2014,6,110.4
Sydney Airport,2014,7,12.0
Sydney Airport,2014,8,256.4
Sydney Airport,2014,9,41.800000000000004
Sydney Airport,2014,10,124.19999999999999
Sydney Airport,2014,11,13.6
Sydney Airport,2014,12,119.2
Sydney Airport,2015,1,120.0
Sydney Airport,2015,2,48.0
Sydney Airport,2015,3,52.8
Sydney Airport,2015,4,343.59999999999997
Sydney Airport,2015,5,89.8
Sydney Airport,2015,6,94.8
Sydney Airport,2015,7,48.4
Sydney Airport,2015,8,60.00000000000001
Sydney Airport,2015,9,67.2
Sydney Airport,2015,10,29.4
Sydney Airport,2015,11,84.2
Sydney Airport,2015,12,67.2
Sydney Airport,2016,1,262.8
Sydney Airport,2016,2,40.4
Sydney Airport,2016,3,155.8
Sydney Airport,2016,4,81.0
Sydney Airport,2016,5,13.399999999999999
Sydney Airport,2016,6,279.4
Sydney Airport,2016,7,114.2
Sydney Airport,2016,8,131.4
Sydney Airport,2016,9,67.8
Sydney Airport,2016,10,34.2
Sydney Airport,2016,11,26.8
Sydney Airport,2016,12,58.4
Sydney Airport,2017,1,48.4
Sydney Airport,2017,2,158.0
Sydney Airport,2017,3,232.2
Sydney Airport,2017,4,94.4
Sydney Airport,2017,5,31.799999999999997
Sydney Airport,2017,6,106.4
Townsville,2008,12,178.8
Townsville,2009,1,653.8
Townsville,2009,2,960.8000000000001
Townsville,2009,3,18.8
Townsville,2009,4,51.4
Townsville,2009,5,6.3999999999999995
Townsville,2009,6,0.4
Townsville,2009,7,0.2
Townsville,2009,8,0.0
Townsville,2009,9,3.8000000000000003
Townsville,2009,10,1.2
Townsville,2009,11,24.0
Townsville,2009,12,268.6
Townsville,2010,1,543.2
Townsville,2010,2,401.4
Townsville,2010,3,218.6
Townsville,2010,4,35.4
Townsville,2010,5,0.2
Townsville,2010,6,22.6
Townsville,2010,7,1.7999999999999998
Townsville,2010,8,54.199999999999996
Townsville,2010,9,84.39999999999999
Townsville,2010,10,51.599999999999994
Townsville,2010,11,187.0
Townsville,2010,12,406.0
Townsville,2011,1,178.6
Townsville,2011,2,334.0
Townsville,2011,3,655.0
Townsville,2011,5,23.4
Townsville,2011,6,15.799999999999999
Townsville,2011,7,1.0
Townsville,2011,8,0.0
Townsville,2011,9,0.0
Townsville,2011,10,15.799999999999999
Townsville,2011,11,18.4
Townsville,2011,12,180.20000000000002
Townsville,2012,1,266.2
Townsville,2012,2,248.6
Townsville,2012,3,556.2
Townsville,2012,4,16.599999999999998
Townsville,2012,5,69.6
Townsville,2012,6,28.0
Townsville,2012,7,105.6
Townsville,2012,8,1.4
Townsville,2012,9,0.0
Townsville,2012,10,0.2
Townsville,2012,11,7.8
Townsville,2013,1,286.0
Townsville,2013,3,104.60000000000001
Townsville,2013,4,48.800000000000004
Townsville,2013,5,29.0
Townsville,2013,6,1.2
Townsville,2013,7,4.0
Townsville,2013,8,0.2
Townsville,2013,9,0.6000000000000001
Townsville,2013,10,8.8
Townsville,2013,11,139.0
Townsville,2013,12,9.4
Townsville,2014,1,77.4
Townsville,2014,2,376.8
Townsville,2014,3,174.2
Townsville,2014,4,214.2
Townsville,2014,5,10.2
Townsville,2014,6,56.2
Townsville,2014,7,5.800000000000001
Townsville,2014,8,49.6
Townsville,2014,9,5.4
Townsville,2014,10,2.4
Townsville,2014,11,22.6
Townsville,2014,12,42.4
Townsville,2015,1,185.0
Townsville,2015,2,31.8
Townsville,2015,3,5.2
Townsville,2015,4,14.600000000000001
Townsville,2015,5,1.0
Townsville,2015,6,15.399999999999999
Townsville,2015,7,0.2
Townsville,2015,8,3.2
Townsville,2015,9,0.6000000000000001
Townsville,2015,10,4.0
Townsville,2015,11,26.0
Townsville,2015,12,110.6
Townsville,2016,1,76.6
Townsville,2016,2,94.60000000000001
Townsville,2016,3,558.0
Townsville,2016,4,21.0
Townsville,2016,5,0.4
Townsville,2016,6,59.0
Townsville,2016,7,53.2
Townsville,2016,8,21.0
Townsville,2016,9,17.4
Townsville,2016,10,8.2
Townsville,2016,11,11.0
Townsville,2016,12,31.0
Townsville,2017,1,164.20000000000002
Townsville,2017,2,139.2
Townsville,2017,3,166.0
Townsville,2017,4,20.6
Townsville,2017,5,166.4
Townsville,2017,6,0.6
Tuggeranong,2008,12,105.2
Tuggeranong,2009,1,59.0
Tuggeranong,2009,2,4.0
Tuggeranong,2009,3,8.6
Tuggeranong,2009,4,98.6
Tuggeranong,2009,5,5.0
Tuggeranong,2009,6,28.4
Tuggeranong,2009,7,33.4
Tuggeranong,2009,8,31.8
Tuggeranong,2009,9,65.6
Tuggeranong,2009,10,75.2
Tuggeranong,2009,11,12.8
Tuggeranong,2009,12,98.4
Tuggeranong,2010,1,6.6
Tuggeranong,2010,2,162.6
Tuggeranong,2010,3,112.8
Tuggeranong,2010,4,21.4
Tuggeranong,2010,5,53.800000000000004
Tuggeranong,2010,6,36.0
Tuggeranong,2010,7,53.8
Tuggeranong,2010,8,26.400000000000002
Tuggeranong,2010,9,99.0
Tuggeranong,2010,10,151.6
Tuggeranong,2010,11,148.0
Tuggeranong,2010,12,253.4
Tuggeranong,2011,1,70.6
Tuggeranong,2011,2,192.0
Tuggeranong,2011,3,78.2
Tuggeranong,2011,5,24.599999999999998
Tuggeranong,2011,6,10.999999999999998
Tuggeranong,2011,7,37.6
Tuggeranong,2011,8,62.2
Tuggeranong,2011,9,40.4
Tuggeranong,2011,10,41.0
Tuggeranong,2011,11,190.2
Tuggeranong,2011,12,140.6
Tuggeranong,2012,1,85.0
Tuggeranong,2012,2,146.2
Tuggeranong,2012,3,269.59999999999997
Tuggeranong,2012,4,45.6
Tuggeranong,2012,5,27.8
Tuggeranong,2012,6,42.6
Tuggeranong,2012,7,44.0
Tuggeranong,2012,8,27.599999999999998
Tuggeranong,2012,9,40.4
Tuggeranong,2012,10,58.6
Tuggeranong,2012,11,39.4
Tuggeranong,2013,1,88.0
Tuggeranong,2013,3,22.2
Tuggeranong,2013,4,15.2
Tuggeranong,2013,5,12.6
Tuggeranong,2013,6,79.8
Tuggeranong,2013,7,48.199999999999996
Tuggeranong,2013,8,30.2
Tuggeranong,2013,9,107.80000000000001
Tuggeranong,2013,10,12.0
Tuggeranong,2013,11,80.4
Tuggeranong,2013,12,15.200000000000001
Tuggeranong,2014,1,13.2
Tuggeranong,2014,2,150.8
Tuggeranong,2014,3,71.8
Tuggeranong,2014,4,111.2
Tuggeranong,2014,5,18.4
Tuggeranong,2014,6,81.0
Tuggeranong,2014,7,18.2
Tuggeranong,2014,8,27.6
Tuggeranong,2014,9,29.2
Tuggeranong,2014,10,36.8
Tuggeranong,2014,11,36.0
Tuggeranong,2014,12,88.60000000000001
Tuggeranong,2015,1,144.6
Tuggeranong,2015,2,55.2
Tuggeranong,2015,3,11.8
Tuggeranong,2015,4,96.8
Tuggeranong,2015,5,14.799999999999999
Tuggeranong,2015,6,83.39999999999999
Tuggeranong,2015,7,49.4
Tuggeranong,2015,8,79.2
Tuggeranong,2015,9,9.6
Tuggeranong,2015,10,31.4
Tuggeranong,2015,11,113.8
Tuggeranong,2015,12,30.8
Tuggeranong,2016,1,108.4
Tuggeranong,2016,2,31.4
Tuggeranong,2016,3,54.4
Tuggeranong,2016,4,6.6
Tuggeranong,2016,5,37.199999999999996
Tuggeranong,2016,6,184.0
Tuggeranong,2016,7,64.4
Tuggeranong,2016,8,38.2
Tuggeranong,2016,9,151.0
Tuggeranong,2016,10,40.400000000000006
Tuggeranong,2016,11,53.4
Tuggeranong,2016,12,93.4
Tuggeranong,2017,1,10.6
Tuggeranong,2017,2,23.0
Tuggeranong,2017,3,114.8
Tuggeranong,2017,4,32.4
Tuggeranong,2017,5,61.0
Tuggeranong,2017,6,1.4000000000000001
Uluru,2013,3,49.00000000000001
Uluru,2013,4,0.0
Uluru,2013,5,48.0
Uluru,2013,6,16.6
Uluru,2013,7,0.0
Uluru,2013,8,0.0
Uluru,2013,9,0.6
Uluru,2013,10,0.0
Uluru,2013,11,46.6
Uluru,2013,12,15.2
Uluru,2014,1,38.0
Uluru,2014,2,57.6
Uluru,2014,3,0.0
Uluru,2014,4,81.4
Uluru,2014,5,10.399999999999999
Uluru,2014,6,0.0
Uluru,2014,7,3.2
Uluru,2014,8,0.0
Uluru,2014,9,0.0
Uluru,2014,10,0.0
Uluru,2014,11,9.4
Uluru,2014,12,47.6
Uluru,2015,1,26.2
Uluru,2015,2,5.4
Uluru,2015,3,0.2
Uluru,2015,4,1.2
Uluru,2015,5,15.600000000000001
Uluru,2015,6,0.0
Uluru,2015,7,9.2
Uluru,2015,8,1.4
Uluru,2015,9,0.6000000000000001
Uluru,2015,10,1.4
Uluru,2015,11,0.8
Uluru,2015,12,31.2
Uluru,2016,1,2.2
Uluru,2016,2,70.2
Uluru,2016,3,29.000000000000004
Uluru,2016,4,0.2
Uluru,2016,5,74.6
Uluru,2016,6,72.4
Uluru,2016,7,21.400000000000002
Uluru,2016,8,29.0
Uluru,2016,9,15.600000000000001
Uluru,2016,10,2.0
Uluru,2016,11,1.4
Uluru,2016,12,214.8
Uluru,2017,1,66.8
Uluru,2017,2,19.2
Uluru,2017,3,0.0
Uluru,2017,4,57.8
Uluru,2017,5,0.4
Uluru,2017,6,0.0
Wagga Wagga,2009,1,28.8
Wagga Wagga,2009,2,8.6
Wagga Wagga,2009,3,14.799999999999999
Wagga Wagga,2009,4,31.8
Wagga Wagga,2009,5,8.2
Wagga Wagga,2009,6,47.4
Wagga Wagga,2009,7,36.2
Wagga Wagga,2009,8,33.0
Wagga Wagga,2009,9,33.2
Wagga Wagga,2009,10,25.799999999999997
Wagga Wagga,2009,11,27.4
Wagga Wagga,2009,12,66.4
Wagga Wagga,2010,1,7.0
Wagga Wagga,2010,2,85.0
Wagga Wagga,2010,3,176.0
Wagga Wagga,2010,4,37.4
Wagga Wagga,2010,5,68.2
Wagga Wagga,2010,6,38.0
Wagga Wagga,2010,7,74.4
Wagga Wagga,2010,8,96.4
Wagga Wagga,2010,9,65.0
Wagga Wagga,2010,10,170.2
Wagga Wagga,2010,11,50.6
Wagga Wagga,2010,12,151.0
Wagga Wagga,2011,1,28.4
Wagga Wagga,2011,2,187.2
Wagga Wagga,2011,3,63.8
Wagga Wagga,2011,5,31.0
Wagga Wagga,2011,6,23.4
Wagga Wagga,2011,7,35.2
Wagga Wagga,2011,8,49.00000000000001
Wagga Wagga,2011,9,40.2
Wagga Wagga,2011,10,18.8
Wagga Wagga,2011,11,152.4
Wagga Wagga,2011,12,70.2
Wagga Wagga,2012,1,77.8
Wagga Wagga,2012,2,47.8
Wagga Wagga,2012,3,213.8
Wagga Wagga,2012,4,7.800000000000001
Wagga Wagga,2012,5,49.800000000000004
Wagga Wagga,2012,6,29.599999999999998
Wagga Wagga,2012,7,44.599999999999994
Wagga Wagga,2012,8,37.6
Wagga Wagga,2012,9,5.8
Wagga Wagga,2012,10,30.6
Wagga Wagga,2012,11,60.2
Wagga Wagga,2013,1,13.0
Wagga Wagga,2013,3,36.4
Wagga Wagga,2013,4,7.2
Wagga Wagga,2013,5,55.2
Wagga Wagga,2013,6,97.39999999999999
Wagga Wagga,2013,7,36.2
Wagga Wagga,2013,8,47.6
Wagga Wagga,2013,9,33.800000000000004
Wagga Wagga,2013,10,12.600000000000001
Wagga Wagga,2013,11,5.6
Wagga Wagga,2013,12,21.4
Wagga Wagga,2014,1,18.8
Wagga Wagga,2014,2,42.2
Wagga Wagga,2014,3,61.6
Wagga Wagga,2014,4,63.4
Wagga Wagga,2014,5,38.8
Wagga Wagga,2014,6,87.6
Wagga Wagga,2014,7,25.400000000000002
Wagga Wagga,2014,8,9.8
Wagga Wagga,2014,9,36.8
Wagga Wagga,2014,10,20.4
Wagga Wagga,2014,11,45.6
Wagga Wagga,2014,12,27.8
Wagga Wagga,2015,1,93.6
Wagga Wagga,2015,2,13.600000000000001
Wagga Wagga,2015,3,1.8
Wagga Wagga,2015,4,57.800000000000004
Wagga Wagga,2015,5,25.4
Wagga Wagga,2015,6,100.0
Wagga Wagga,2015,7,69.2
Wagga Wagga,2015,8,89.39999999999999
Wagga Wagga,2015,9,20.8
Wagga Wagga,2015,10,17.2
Wagga Wagga,2015,11,121.6
Wagga Wagga,2015,12,37.6
Wagga Wagga,2016,1,55.2
Wagga Wagga,2016,2,16.2
Wagga Wagga,2016,3,33.4
Wagga Wagga,2016,4,10.8
Wagga Wagga,2016,5,110.60000000000001
Wagga Wagga,2016,6,84.6
Wagga Wagga,2016,7,92.60000000000001
Wagga Wagga,2016,8,58.8
Wagga Wagga,2016,9,171.0
Wagga Wagga,2016,10,64.0
Wagga Wagga,2016,11,25.0
Wagga Wagga,2016,12,42.2
Wagga Wagga,2017,1,27.8
Wagga Wagga,2017,2,18.0
Wagga Wagga,2017,3,44.800000000000004
Wagga Wagga,2017,4,32.4
Wagga Wagga,2017,5,20.2
Wagga Wagga,2017,6,2.8000000000000003
Walpole,2009,1,6.4
Walpole,2009,2,25.8
Walpole,2009,3,31.8
Walpole,2009,4,9.2
Walpole,2009,5,104.4
Walpole,2009,6,266.6
Walpole,2009,7,197.2
Walpole,2009,8,161.0
Walpole,2009,9,68.2
Walpole,2009,10,40.0
Walpole,2009,11,62.800000000000004
Walpole,2009,12,4.0
Walpole,2010,1,14.799999999999999
Walpole,2010,2,7.8
Walpole,2010,3,22.0
Walpole,2010,4,28.0
Walpole,2010,5,86.8
Walpole,2010,6,58.6
Walpole,2010,7,165.2
Walpole,2010,8,83.2
Walpole,2010,9,60.199999999999996
Walpole,2010,10,49.0
Walpole,2010,11,37.4
Walpole,2010,12,49.2
Walpole,2011,1,107.6
Walpole,2011,2,44.6
Walpole,2011,3,9.6
Walpole,2011,5,92.0
Walpole,2011,6,152.0
Walpole,2011,7,186.4
Walpole,2011,8,88.6
Walpole,2011,9,117.2
Walpole,2011,10,133.8
Walpole,2011,11,78.4
Walpole,2011,12,56.0
Walpole,2012,1,13.6
Walpole,2012,2,17.0
Walpole,2012,3,4.4
Walpole,2012,4,78.6
Walpole,2012,5,127.60000000000001
Walpole,2012,6,273.4
Walpole,2012,7,95.4
Walpole,2012,8,0.0
Walpole,2012,9,0.0
Walpole,2012,10,27.6
Walpole,2012,11,88.4
Walpole,2013,1,18.8
Walpole,2013,3,44.800000000000004
Walpole,2013,4,49.0
Walpole,2013,5,243.6
Walpole,2013,6,114.4
Walpole,2013,7,156.0
Walpole,2013,8,257.6
Walpole,2013,9,253.4
Walpole,2013,10,59.0
Walpole,2013,11,54.400000000000006
Walpole,2013,12,24.0
Walpole,2014,1,13.4
Walpole,2014,2,15.0
Walpole,2014,3,25.8
Walpole,2014,4,48.6
Walpole,2014,5,129.4
Walpole,2014,6,113.2
Walpole,2014,7,179.8
Walpole,2014,8,94.6
Walpole,2014,9,114.6
Walpole,2014,10,77.8
Walpole,2014,11,49.4
Walpole,2014,12,24.6
Walpole,2015,1,6.6000000000000005
Walpole,2015,2,11.600000000000001
Walpole,2015,3,40.0
Walpole,2015,4,108.0
Walpole,2015,5,106.00000000000001
Walpole,2015,6,132.6
Walpole,2015,7,150.8
Walpole,2015,8,149.20000000000002
Walpole,2015,9,79.0
Walpole,2015,10,76.0
Walpole,2015,11,27.599999999999998
Walpole,2015,12,51.599999999999994
Walpole,2016,1,89.6
Walpole,2016,2,41.4
Walpole,2016,3,33.4
Walpole,2016,4,134.8
Walpole,2016,5,151.0
Walpole,2016,6,144.79999999999998
Walpole,2016,7,194.4
Walpole,2016,8,187.6
Walpole,2016,9,142.8
Walpole,2016,10,89.6
Walpole,2016,11,24.400000000000002
Walpole,2016,12,52.8
Walpole,2017,1,12.6
Walpole,2017,2,44.8
Walpole,2017,3,90.8
Walpole,2017,4,28.0
Walpole,2017,5,115.8
Walpole,2017,6,83.8
Watsonia,2009,1,0.8
Watsonia,2009,2,3.6
Watsonia,2009,3,68.2
Watsonia,2009,4,63.6
Watsonia,2009,5,15.0
Watsonia,2009,6,62.199999999999996
Watsonia,2009,7,50.4
Watsonia,2009,8,45.6
Watsonia,2009,9,108.0
Watsonia,2009,10,27.2
Watsonia,2009,11,117.4
Watsonia,2009,12,45.0
Watsonia,2010,1,71.8
Watsonia,2010,2,33.6
Watsonia,2010,3,70.0
Watsonia,2010,4,38.2
Watsonia,2010,5,45.0
Watsonia,2010,6,79.60000000000001
Watsonia,2010,7,41.2
Watsonia,2010,8,84.0
Watsonia,2010,9,52.4
Watsonia,2010,10,148.6
Watsonia,2010,11,110.6
Watsonia,2010,12,109.19999999999999
Watsonia,2011,1,108.80000000000001
Watsonia,2011,2,138.0
Watsonia,2011,3,68.2
Watsonia,2011,5,73.0
Watsonia,2011,6,46.2
Watsonia,2011,7,56.0
Watsonia,2011,8,28.2
Watsonia,2011,9,82.6
Watsonia,2011,10,82.2
Watsonia,2011,11,163.0
Watsonia,2011,12,108.80000000000001
Watsonia,2012,1,44.0
Watsonia,2012,2,62.6
Watsonia,2012,3,67.4
Watsonia,2012,4,59.4
Watsonia,2012,5,74.4
Watsonia,2012,6,57.4
Watsonia,2012,7,69.0
Watsonia,2012,8,60.8
Watsonia,2012,9,36.800000000000004
Watsonia,2012,10,32.4
Watsonia,2012,11,38.400000000000006
Watsonia,2013,1,4.2
Watsonia,2013,3,48.6
Watsonia,2013,4,21.400000000000002
Watsonia,2013,5,38.8
Watsonia,2013,6,129.20000000000002
Watsonia,2013,7,49.8
Watsonia,2013,8,49.0
Watsonia,2013,9,76.0
Watsonia,2013,10,66.4
Watsonia,2013,11,55.199999999999996
Watsonia,2013,12,44.8
Watsonia,2014,1,14.4
Watsonia,2014,2,17.0
Watsonia,2014,3,20.6
Watsonia,2014,4,81.8
Watsonia,2014,5,54.2
Watsonia,2014,6,50.0
Watsonia,2014,7,28.4
Watsonia,2014,8,35.2
Watsonia,2014,9,49.6
Watsonia,2014,10,37.199999999999996
Watsonia,2014,11,57.0
Watsonia,2014,12,36.4
Watsonia,2015,1,30.799999999999997
Watsonia,2015,2,43.8
Watsonia,2015,3,28.6
Watsonia,2015,4,44.0
Watsonia,2015,5,46.6
Watsonia,2015,6,35.2
Watsonia,2015,7,68.0
Watsonia,2015,8,46.0
Watsonia,2015,9,33.6
Watsonia,2015,10,19.0
Watsonia,2015,11,36.0
Watsonia,2015,12,42.6
Watsonia,2016,1,38.199999999999996
Watsonia,2016,2,9.4
Watsonia,2016,3,27.6
Watsonia,2016,4,51.0
Watsonia,2016,5,53.4
Watsonia,2016,6,71.8
Watsonia,2016,7,63.6
Watsonia,2016,8,55.199999999999996
Watsonia,2016,9,94.6
Watsonia,2016,10,91.6
Watsonia,2016,11,61.0
Watsonia,2016,12,103.2
Watsonia,2017,1,35.599999999999994
Watsonia,2017,2,48.4
Watsonia,2017,3,29.2
Watsonia,2017,4,118.0
Watsonia,2017,5,24.4
Watsonia,2017,6,16.2
Williamtown,2009,1,20.599999999999998
Williamtown,2009,2,229.8
Williamtown,2009,3,49.2
Williamtown,2009,4,196.20000000000002
Williamtown,2009,5,153.0
Williamtown,2009,6,112.60000000000001
Williamtown,2009,7,50.2
Williamtown,2009,8,1.0
Williamtown,2009,9,20.2
Williamtown,2009,10,95.8
Williamtown,2009,11,93.0
Williamtown,2009,12,61.4
Williamtown,2010,1,56.6
Williamtown,2010,2,33.8
Williamtown,2010,3,151.6
Williamtown,2010,4,26.0
Williamtown,2010,5,123.0
Williamtown,2010,6,132.4
Williamtown,2010,7,116.4
Williamtown,2010,8,48.6
Williamtown,2010,9,22.2
Williamtown,2010,10,75.0
Williamtown,2010,11,114.6
Williamtown,2010,12,54.4
Williamtown,2011,1,30.8
Williamtown,2011,2,43.0
Williamtown,2011,3,58.8
Williamtown,2011,5,152.6
Williamtown,2011,6,176.4
Williamtown,2011,7,154.0
Williamtown,2011,8,54.8
Williamtown,2011,9,84.60000000000001
Williamtown,2011,10,91.2
Williamtown,2011,11,128.2
Williamtown,2011,12,92.4
