Location,Year,Month
Sydney Airport,2009,6
Sydney Airport,2009,7
Sydney Airport,2009,8
Sydney Airport,2009,9
Sydney Airport,2009,10
Sydney Airport,2009,11
Sydney Airport,2009,12
Sydney Airport,2010,1
Sydney Airport,2010,2
Sydney Airport,2010,3
Sydney Airport,2010,4
Sydney Airport,2010,5
Sydney Airport,2010,6
Sydney Airport,2010,7
Sydney Airport,2010,8
Sydney Airport,2010,9
Sydney Airport,2010,10
Sydney Airport,2010,11
Sydney Airport,2010,12
Sydney Airport,2011,1
Sydney Airport,2011,2
Sydney Airport,2011,3
Sydney Airport,2011,4
Sydney Airport,2011,5
Sydney Airport,2011,6
Sydney Airport,2011,7
Sydney Airport,2011,8
Sydney Airport,2011,9
Sydney Airport,2011,10
Sydney Airport,2011,11
Sydney Airport,2011,12
Sydney Airport,2012,1
Sydney Airport,2012,2
Sydney Airport,2012,3
Sydney Airport,2012,4
Sydney Airport,2012,5
Sydney Airport,2012,6
Sydney Airport,2012,7
Sydney Airport,2012,8
Sydney Airport,2012,9
Sydney Airport,2012,10
Sydney Airport,2012,11
Sydney Airport,2012,12
Sydney Airport,2013,1
Sydney Airport,2013,2
Sydney Airport,2013,3
Sydney Airport,2013,4
Sydney Airport,2013,5
Sydney Airport,2013,6
Sydney Airport,2013,7
Sydney Airport,2013,8
Sydney Airport,2013,9
Sydney Airport,2013,10
Sydney Airport,2013,11
Sydney Airport,2013,12
Sydney Airport,2014,1
Sydney Airport,2014,2
Sydney Airport,2014,3
Sydney Airport,2014,4
Sydney Airport,2014,5
Sydney Airport,2014,6
Sydney Airport,2014,7
Sydney Airport,2014,8
Sydney Airport,2014,9
Sydney Airport,2014,10
Sydney Airport,2014,11
Sydney Airport,2014,12
Sydney Airport,2015,1
Sydney Airport,2015,2
Sydney Airport,2015,3
Sydney Airport,2015,4
Sydney Airport,2015,5
Sydney Airport,2015,6
Sydney Airport,2015,7
Sydney Airport,2015,8
Sydney Airport,2015,9
Sydney Airport,2015,10
Sydney Airport,2015,11
Sydney Airport,2015,12
Sydney Airport,2016,1
Sydney Airport,2016,2
Sydney Airport,2016,3
Sydney Airport,2016,4
Sydney Airport,2016,5
Sydney Airport,2016,6
Sydney Airport,2016,7
Sydney Airport,2016,8
Sydney Airport,2016,9
Sydney Airport,2016,10
Sydney Airport,2016,11
Sydney Airport,2016,12
Sydney Airport,2017,1
Sydney Airport,2017,2
Sydney Airport,2017,3
Sydney Airport,2017,4
Sydney Airport,2017,5
Sydney Airport,2017,6
Sydney Airport,2017,7
Sydney Airport,2017,8
Sydney Airport,2017,9
Sydney Airport,2017,10
Sydney Airport,2017,11
Sydney Airport,2017,12
Sydney Airport,2007,1
Sydney Airport,2007,2
Sydney Airport,2007,3
Sydney Airport,2007,4
Sydney Airport,2007,5
Sydney Airport,2007,6
Sydney Airport,2007,7
Sydney Airport,2007,8
Sydney Airport,2007,9
Sydney Airport,2007,10
Sydney Airport,2007,11
Sydney Airport,2007,12
Townsville,2008,1
Townsville,2008,2
Townsville,2008,3
Townsville,2008,4
Townsville,2008,5
Townsville,2008,6
Townsville,2008,7
Townsville,2008,8
Townsville,2008,9
Townsville,2008,10
Townsville,2008,11
Townsville,2008,12
Townsville,2009,1
Townsville,2009,2
Townsville,2009,3
Townsville,2009,4
Townsville,2009,5
Townsville,2009,6
Townsville,2009,7
Townsville,2009,8
Townsville,2009,9
Townsville,2009,10
Townsville,2009,11
Townsville,2009,12
Townsville,2010,1
Townsville,2010,2
Townsville,2010,3
Townsville,2010,4
Townsville,2010,5
Townsville,2010,6
Townsville,2010,7
Townsville,2010,8
Townsville,2010,9
Townsville,2010,10
Townsville,2010,11
Townsville,2010,12
Townsville,2011,1
Townsville,2011,2
Townsville,2011,3
Townsville,2011,4
Townsville,2011,5
Townsville,2011,6
Townsville,2011,7
Townsville,2011,8
Townsville,2011,9
Townsville,2011,10
Townsville,2011,11
Townsville,2011,12
Townsville,2012,1
Townsville,2012,2
Townsville,2012,3
Townsville,2012,4
Townsville,2012,5
Townsville,2012,6
Townsville,2012,7
Townsville,2012,8
Townsville,2012,9
Townsville,2012,10
Townsville,2012,11
Townsville,2012,12
Townsville,2013,1
Townsville,2013,2
Townsville,2013,3
Townsville,2013,4
Townsville,2013,5
Townsville,2013,6
Townsville,2013,7
Townsville,2013,8
Townsville,2013,9
Townsville,2013,10
Townsville,2013,11
Townsville,2013,12
Townsville,2014,1
Townsville,2014,2
Townsville,2014,3
Townsville,2014,4
Townsville,2014,5
Townsville,2014,6
Townsville,2014,7
Townsville,2014,8
Townsville,2014,9
Townsville,2014,10
Townsville,2014,11
Townsville,2014,12
Townsville,2015,1
Townsville,2015,2
Townsville,2015,3
Townsville,2015,4
Townsville,2015,5
Townsville,2015,6
Townsville,2015,7
Townsville,2015,8
Townsville,2015,9
Townsville,2015,10
Townsville,2015,11
Townsville,2015,12
Townsville,2016,1
Townsville,2016,2
Townsville,2016,3
Townsville,2016,4
Townsville,2016,5
Townsville,2016,6
Townsville,2016,7
Townsville,2016,8
Townsville,2016,9
Townsville,2016,10
Townsville,2016,11
Townsville,2016,12
Townsville,2017,1
Townsville,2017,2
Townsville,2017,3
Townsville,2017,4
Townsville,2017,5
Townsville,2017,6
Townsville,2017,7
Townsville,2017,8
Townsville,2017,9
Townsville,2017,10
Townsville,2017,11
Townsville,2017,12
Townsville,2007,1
Townsville,2007,2
Townsville,2007,3
Townsville,2007,4
Townsville,2007,5
Townsville,2007,6
Townsville,2007,7
Townsville,2007,8
Townsville,2007,9
Townsville,2007,10
Townsville,2007,11
Townsville,2007,12
Tuggeranong,2008,1
Tuggeranong,2008,2
Tuggeranong,2008,3
Tuggeranong,2008,4
Tuggeranong,2008,5
Tuggeranong,2008,6
Tuggeranong,2008,7
Tuggeranong,2008,8
Tuggeranong,2008,9
Tuggeranong,2008,10
Tuggeranong,2008,11
Tuggeranong,2008,12
Tuggeranong,2009,1
Tuggeranong,2009,2
Tuggeranong,2009,3
Tuggeranong,2009,4
Tuggeranong,2009,5
Tuggeranong,2009,6
Tuggeranong,2009,7
Tuggeranong,2009,8
Tuggeranong,2009,9
Tuggeranong,2009,10
Tuggeranong,2009,11
Tuggeranong,2009,12
Tuggeranong,2010,1
Tuggeranong,2010,2
Tuggeranong,2010,3
Tuggeranong,2010,4
Tuggeranong,2010,5
Tuggeranong,2010,6
Tuggeranong,2010,7
Tuggeranong,2010,8
Tuggeranong,2010,9
Tuggeranong,2010,10
Tuggeranong,2010,11
Tuggeranong,2010,12
Tuggeranong,2011,1
Tuggeranong,2011,2
Tuggeranong,2011,3
Tuggeranong,2011,4
Tuggeranong,2011,5
Tuggeranong,2011,6
Tuggeranong,2011,7
Tuggeranong,2011,8
Tuggeranong,2011,9
Tuggeranong,2011,10
Tuggeranong,2011,11
Tuggeranong,2011,12
Tuggeranong,2012,1
Tuggeranong,2012,2
Tuggeranong,2012,3
Tuggeranong,2012,4
Tuggeranong,2012,5
Tuggeranong,2012,6
Tuggeranong,2012,7
Tuggeranong,2012,8
Tuggeranong,2012,9
Tuggeranong,2012,10
Tuggeranong,2012,11
Tuggeranong,2012,12
Tuggeranong,2013,1
Tuggeranong,2013,2
Tuggeranong,2013,3
Tuggeranong,2013,4
Tuggeranong,2013,5
Tuggeranong,2013,6
Tuggeranong,2013,7
Tuggeranong,2013,8
Tuggeranong,2013,9
Tuggeranong,2013,10
Tuggeranong,2013,11
Tuggeranong,2013,12
Tuggeranong,2014,1
Tuggeranong,2014,2
Tuggeranong,2014,3
Tuggeranong,2014,4
Tuggeranong,2014,5
Tuggeranong,2014,6
Tuggeranong,2014,7
Tuggeranong,2014,8
Tuggeranong,2014,9
Tuggeranong,2014,10
Tuggeranong,2014,11
Tuggeranong,2014,12
Tuggeranong,2015,1
Tuggeranong,2015,2
Tuggeranong,2015,3
Tuggeranong,2015,4
Tuggeranong,2015,5
Tuggeranong,2015,6
Tuggeranong,2015,7
Tuggeranong,2015,8
Tuggeranong,2015,9
Tuggeranong,2015,10
Tuggeranong,2015,11
Tuggeranong,2015,12
Tuggeranong,2016,1
Tuggeranong,2016,2
Tuggeranong,2016,3
Tuggeranong,2016,4
Tuggeranong,2016,5
Tuggeranong,2016,6
Tuggeranong,2016,7
Tuggeranong,2016,8
Tuggeranong,2016,9
Tuggeranong,2016,10
Tuggeranong,2016,11
Tuggeranong,2016,12
Tuggeranong,2017,1
Tuggeranong,2017,2
Tuggeranong,2017,3
Tuggeranong,2017,4
Tuggeranong,2017,5
Tuggeranong,2017,6
Tuggeranong,2017,7
Tuggeranong,2017,8
Tuggeranong,2017,9
Tuggeranong,2017,10
Tuggeranong,2017,11
Tuggeranong,2017,12
Tuggeranong,2007,1
Tuggeranong,2007,2
Tuggeranong,2007,3
Tuggeranong,2007,4
Tuggeranong,2007,5
Tuggeranong,2007,6
Tuggeranong,2007,7
Tuggeranong,2007,8
Tuggeranong,2007,9
Tuggeranong,2007,10
Tuggeranong,2007,11
Tuggeranong,2007,12
Uluru,2008,1
Uluru,2008,2
Uluru,2008,3
Uluru,2008,4
Uluru,2008,5
Uluru,2008,6
Uluru,2008,7
Uluru,2008,8
Uluru,2008,9
Uluru,2008,10
Uluru,2008,11
Uluru,2008,12
Uluru,2009,1
Uluru,2009,2
Uluru,2009,3
Uluru,2009,4
Uluru,2009,5
Uluru,2009,6
Uluru,2009,7
Uluru,2009,8
Uluru,2009,9
Uluru,2009,10
Uluru,2009,11
Uluru,2009,12
Uluru,2010,1
Uluru,2010,2
Uluru,2010,3
Uluru,2010,4
Uluru,2010,5
Uluru,2010,6
Uluru,2010,7
Uluru,2010,8
Uluru,2010,9
Uluru,2010,10
Uluru,2010,11
Uluru,2010,12
Uluru,2011,1
Uluru,2011,2
Uluru,2011,3
Uluru,2011,4
Uluru,2011,5
Uluru,2011,6
Uluru,2011,7
Uluru,2011,8
Uluru,2011,9
Uluru,2011,10
Uluru,2011,11
Uluru,2011,12
Uluru,2012,1
Uluru,2012,2
Uluru,2012,3
Uluru,2012,4
Uluru,2012,5
Uluru,2012,6
Uluru,2012,7
Uluru,2012,8
Uluru,2012,9
Uluru,2012,10
Uluru,2012,11
Uluru,2012,12
Uluru,2013,1
Uluru,2013,2
Uluru,2013,3
Uluru,2013,4
Uluru,2013,5
Uluru,2013,6
Uluru,2013,7
Uluru,2013,8
Uluru,2013,9
Uluru,2013,10
Uluru,2013,11
Uluru,2013,12
Uluru,2014,1
Uluru,2014,2
Uluru,2014,3
Uluru,2014,4
Uluru,2014,5
Uluru,2014,6
Uluru,2014,7
Uluru,2014,8
Uluru,2014,9
Uluru,2014,10
Uluru,2014,11
Uluru,2014,12
Uluru,2015,1
Uluru,2015,2
Uluru,2015,3
Uluru,2015,4
Uluru,2015,5
Uluru,2015,6
Uluru,2015,7
Uluru,2015,8
Uluru,2015,9
Uluru,2015,10
Uluru,2015,11
Uluru,2015,12
Uluru,2016,1
Uluru,2016,2
Uluru,2016,3
Uluru,2016,4
Uluru,2016,5
Uluru,2016,6
Uluru,2016,7
Uluru,2016,8
Uluru,2016,9
Uluru,2016,10
Uluru,2016,11
Uluru,2016,12
Uluru,2017,1
Uluru,2017,2
Uluru,2017,3
Uluru,2017,4
Uluru,2017,5
Uluru,2017,6
Uluru,2017,7
Uluru,2017,8
Uluru,2017,9
Uluru,2017,10
Uluru,2017,11
Uluru,2017,12
Uluru,2007,1
Uluru,2007,2
Uluru,2007,3
Uluru,2007,4
Uluru,2007,5
Uluru,2007,6
Uluru,2007,7
Uluru,2007,8
Uluru,2007,9
Uluru,2007,10
Uluru,2007,11
Uluru,2007,12
Wagga Wagga,2008,1
Wagga Wagga,2008,2
Wagga Wagga,2008,3
Wagga Wagga,2008,4
Wagga Wagga,2008,5
Wagga Wagga,2008,6
Wagga Wagga,2008,7
Wagga Wagga,2008,8
Wagga Wagga,2008,9
Wagga Wagga,2008,10
Wagga Wagga,2008,11
Wagga Wagga,2008,12
Wagga Wagga,2009,1
Wagga Wagga,2009,2
Wagga Wagga,2009,3
Wagga Wagga,2009,4
Wagga Wagga,2009,5
Wagga Wagga,2009,6
Wagga Wagga,2009,7
Wagga Wagga,2009,8
Wagga Wagga,2009,9
Wagga Wagga,2009,10
Wagga Wagga,2009,11
Wagga Wagga,2009,12
Wagga Wagga,2010,1
Wagga Wagga,2010,2
Wagga Wagga,2010,3
Wagga Wagga,2010,4
Wagga Wagga,2010,5
Wagga Wagga,2010,6
Wagga Wagga,2010,7
Wagga Wagga,2010,8
Wagga Wagga,2010,9
Wagga Wagga,2010,10
Wagga Wagga,2010,11
Wagga Wagga,2010,12
Wagga Wagga,2011,1
Wagga Wagga,2011,2
Wagga Wagga,2011,3
Wagga Wagga,2011,4
Wagga Wagga,2011,5
Wagga Wagga,2011,6
Wagga Wagga,2011,7
Wagga Wagga,2011,8
Wagga Wagga,2011,9
Wagga Wagga,2011,10
Wagga Wagga,2011,11
Wagga Wagga,2011,12
Wagga Wagga,2012,1
Wagga Wagga,2012,2
Wagga Wagga,2012,3
Wagga Wagga,2012,4
Wagga Wagga,2012,5
Wagga Wagga,2012,6
Wagga Wagga,2012,7
Wagga Wagga,2012,8
Wagga Wagga,2012,9
Wagga Wagga,2012,10
Wagga Wagga,2012,11
Wagga Wagga,2012,12
Wagga Wagga,2013,1
Wagga Wagga,2013,2
Wagga Wagga,2013,3
Wagga Wagga,2013,4
Wagga Wagga,2013,5
Wagga Wagga,2013,6
Wagga Wagga,2013,7
Wagga Wagga,2013,8
Wagga Wagga,2013,9
Wagga Wagga,2013,10
Wagga Wagga,2013,11
Wagga Wagga,2013,12
Wagga Wagga,2014,1
Wagga Wagga,2014,2
Wagga Wagga,2014,3
Wagga Wagga,2014,4
Wagga Wagga,2014,5
Wagga Wagga,2014,6
Wagga Wagga,2014,7
Wagga Wagga,2014,8
Wagga Wagga,2014,9
Wagga Wagga,2014,10
Wagga Wagga,2014,11
Wagga Wagga,2014,12
Wagga Wagga,2015,1
Wagga Wagga,2015,2
Wagga Wagga,2015,3
Wagga Wagga,2015,4
Wagga Wagga,2015,5
Wagga Wagga,2015,6
Wagga Wagga,2015,7
Wagga Wagga,2015,8
Wagga Wagga,2015,9
Wagga Wagga,2015,10
Wagga Wagga,2015,11
Wagga Wagga,2015,12
Wagga Wagga,2016,1
Wagga Wagga,2016,2
Wagga Wagga,2016,3
Wagga Wagga,2016,4
Wagga Wagga,2016,5
Wagga Wagga,2016,6
Wagga Wagga,2016,7
Wagga Wagga,2016,8
Wagga Wagga,2016,9
Wagga Wagga,2016,10
Wagga Wagga,2016,11
Wagga Wagga,2016,12
Wagga Wagga,2017,1
Wagga Wagga,2017,2
Wagga Wagga,2017,3
Wagga Wagga,2017,4
Wagga Wagga,2017,5
Wagga Wagga,2017,6
Wagga Wagga,2017,7
Wagga Wagga,2017,8
Wagga Wagga,2017,9
Wagga Wagga,2017,10
Wagga Wagga,2017,11
Wagga Wagga,2017,12
Wagga Wagga,2007,1
Wagga Wagga,2007,2
Wagga Wagga,2007,3
Wagga Wagga,2007,4
Wagga Wagga,2007,5
Wagga Wagga,2007,6
Wagga Wagga,2007,7
Wagga Wagga,2007,8
Wagga Wagga,2007,9
Wagga Wagga,2007,10
Wagga Wagga,2007,11
Wagga Wagga,2007,12
Walpole,2008,1
Walpole,2008,2
Walpole,2008,3
Walpole,2008,4
Walpole,2008,5
Walpole,2008,6
Walpole,2008,7
Walpole,2008,8
Walpole,2008,9
Walpole,2008,10
Walpole,2008,11
Walpole,2008,12
Walpole,2009,1
Walpole,2009,2
Walpole,2009,3
Walpole,2009,4
Walpole,2009,5
Walpole,2009,6
Walpole,2009,7
Walpole,2009,8
Walpole,2009,9
Walpole,2009,10
Walpole,2009,11
Walpole,2009,12
Walpole,2010,1
Walpole,2010,2
Walpole,2010,3
Walpole,2010,4
Walpole,2010,5
Walpole,2010,6
Walpole,2010,7
Walpole,2010,8
Walpole,2010,9
Walpole,2010,10
Walpole,2010,11
Walpole,2010,12
Walpole,2011,1
Walpole,2011,2
Walpole,2011,3
Walpole,2011,4
Walpole,2011,5
Walpole,2011,6
Walpole,2011,7
Walpole,2011,8
Walpole,2011,9
Walpole,2011,10
Walpole,2011,11
Walpole,2011,12
Walpole,2012,1
Walpole,2012,2
Walpole,2012,3
Walpole,2012,4
Walpole,2012,5
Walpole,2012,6
Walpole,2012,7
Walpole,2012,8
Walpole,2012,9
Walpole,2012,10
Walpole,2012,11
Walpole,2012,12
Walpole,2013,1
Walpole,2013,2
Walpole,2013,3
Walpole,2013,4
Walpole,2013,5
Walpole,2013,6
Walpole,2013,7
Walpole,2013,8
Walpole,2013,9
Walpole,2013,10
Walpole,2013,11
Walpole,2013,12
Walpole,2014,1
Walpole,2014,2
Walpole,2014,3
Walpole,2014,4
Walpole,2014,5
Walpole,2014,6
Walpole,2014,7
Walpole,2014,8
Walpole,2014,9
Walpole,2014,10
Walpole,2014,11
Walpole,2014,12
Walpole,2015,1
Walpole,2015,2
Walpole,2015,3
Walpole,2015,4
Walpole,2015,5
Walpole,2015,6
Walpole,2015,7
Walpole,2015,8
Walpole,2015,9
Walpole,2015,10
Walpole,2015,11
Walpole,2015,12
Walpole,2016,1
Walpole,2016,2
Walpole,2016,3
Walpole,2016,4
Walpole,2016,5
Walpole,2016,6
Walpole,2016,7
Walpole,2016,8
Walpole,2016,9
Walpole,2016,10
Walpole,2016,11
Walpole,2016,12
Walpole,2017,1
Walpole,2017,2
Walpole,2017,3
Walpole,2017,4
Walpole,2017,5
Walpole,2017,6
Walpole,2017,7
Walpole,2017,8
Walpole,2017,9
Walpole,2017,10
Walpole,2017,11
Walpole,2017,12
Walpole,2007,1
Walpole,2007,2
Walpole,2007,3
Walpole,2007,4
Walpole,2007,5
Walpole,2007,6
Walpole,2007,7
Walpole,2007,8
Walpole,2007,9
Walpole,2007,10
Walpole,2007,11
Walpole,2007,12
Watsonia,2008,1
Watsonia,2008,2
Watsonia,2008,3
Watsonia,2008,4
Watsonia,2008,5
Watsonia,2008,6
Watsonia,2008,7
Watsonia,2008,8
Watsonia,2008,9
Watsonia,2008,10
Watsonia,2008,11
Watsonia,2008,12
Watsonia,2009,1
Watsonia,2009,2
Watsonia,2009,3
Watsonia,2009,4
Watsonia,2009,5
Watsonia,2009,6
Watsonia,2009,7
Watsonia,2009,8
Watsonia,2009,9
Watsonia,2009,10
Watsonia,2009,11
Watsonia,2009,12
Watsonia,2010,1
Watsonia,2010,2
Watsonia,2010,3
Watsonia,2010,4
Watsonia,2010,5
Watsonia,2010,6
Watsonia,2010,7
Watsonia,2010,8
Watsonia,2010,9
Watsonia,2010,10
Watsonia,2010,11
Watsonia,2010,12
Watsonia,2011,1
Watsonia,2011,2
Watsonia,2011,3
Watsonia,2011,4
Watsonia,2011,5
Watsonia,2011,6
Watsonia,2011,7
Watsonia,2011,8
Watsonia,2011,9
Watsonia,2011,10
Watsonia,2011,11
Watsonia,2011,12
Watsonia,2012,1
Watsonia,2012,2
Watsonia,2012,3
Watsonia,2012,4
Watsonia,2012,5
Watsonia,2012,6
Watsonia,2012,7
Watsonia,2012,8
Watsonia,2012,9
Watsonia,2012,10
Watsonia,2012,11
Watsonia,2012,12
Watsonia,2013,1
Watsonia,2013,2
Watsonia,2013,3
Watsonia,2013,4
Watsonia,2013,5
Watsonia,2013,6
Watsonia,2013,7
Watsonia,2013,8
Watsonia,2013,9
Watsonia,2013,10
Watsonia,2013,11
Watsonia,2013,12
Watsonia,2014,1
Watsonia,2014,2
Watsonia,2014,3
Watsonia,2014,4
Watsonia,2014,5
Watsonia,2014,6
Watsonia,2014,7
Watsonia,2014,8
Watsonia,2014,9
Watsonia,2014,10
Watsonia,2014,11
Watsonia,2014,12
Watsonia,2015,1
Watsonia,2015,2
Watsonia,2015,3
Watsonia,2015,4
Watsonia,2015,5
Watsonia,2015,6
Watsonia,2015,7
Watsonia,2015,8
Watsonia,2015,9
Watsonia,2015,10
Watsonia,2015,11
Watsonia,2015,12
Watsonia,2016,1
Watsonia,2016,2
Watsonia,2016,3
Watsonia,2016,4
Watsonia,2016,5
Watsonia,2016,6
Watsonia,2016,7
Watsonia,2016,8
Watsonia,2016,9
Watsonia,2016,10
Watsonia,2016,11
Watsonia,2016,12
Watsonia,2017,1
Watsonia,2017,2
Watsonia,2017,3
Watsonia,2017,4
Watsonia,2017,5
Watsonia,2017,6
Watsonia,2017,7
Watsonia,2017,8
Watsonia,2017,9
Watsonia,2017,10
Watsonia,2017,11
Watsonia,2017,12
Watsonia,2007,1
Watsonia,2007,2
Watsonia,2007,3
Watsonia,2007,4
Watsonia,2007,5
Watsonia,2007,6
Watsonia,2007,7
Watsonia,2007,8
Watsonia,2007,9
Watsonia,2007,10
Watsonia,2007,11
Watsonia,2007,12
Williamtown,2008,1
Williamtown,2008,2
Williamtown,2008,3
Williamtown,2008,4
Williamtown,2008,5
Williamtown,2008,6
Williamtown,2008,7
Williamtown,2008,8
Williamtown,2008,9
Williamtown,2008,10
Williamtown,2008,11
Williamtown,2008,12
Williamtown,2009,1
Williamtown,2009,2
Williamtown,2009,3
Williamtown,2009,4
Williamtown,2009,5
Williamtown,2009,6
Williamtown,2009,7
Williamtown,2009,8
Williamtown,2009,9
Williamtown,2009,10
Williamtown,2009,11
Williamtown,2009,12
Williamtown,2010,1
Williamtown,2010,2
Williamtown,2010,3
Williamtown,2010,4
Williamtown,2010,5
Williamtown,2010,6
Williamtown,2010,7
Williamtown,2010,8
Williamtown,2010,9
Williamtown,2010,10
Williamtown,2010,11
Williamtown,2010,12
Williamtown,2011,1
Williamtown,2011,2
Williamtown,2011,3
Williamtown,2011,4
Williamtown,2011,5
Williamtown,2011,6
Williamtown,2011,7
Williamtown,2011,8
Williamtown,2011,9
Williamtown,2011,10
Williamtown,2011,11
Williamtown,2011,12
Williamtown,2012,1
Williamtown,2012,2
Williamtown,2012,3
Williamtown,2012,4
Williamtown,2012,5
Williamtown,2012,6
Williamtown,2012,7
Williamtown,2012,8
Williamtown,2012,9
Williamtown,2012,10
Williamtown,2012,11
Williamtown,2012,12
Williamtown,2013,1
Williamtown,2013,2
Williamtown,2013,3
Williamtown,2013,4
Williamtown,2013,5
Williamtown,2013,6
Williamtown,2013,7
Williamtown,2013,8
Williamtown,2013,9
Williamtown,2013,10
Williamtown,2013,11
Williamtown,2013,12
Williamtown,2014,1
Williamtown,2014,2
Williamtown,2014,3
Williamtown,2014,4
Williamtown,2014,5
Williamtown,2014,6
Williamtown,2014,7
Williamtown,2014,8
Williamtown,2014,9
Williamtown,2014,10
Williamtown,2014,11
Williamtown,2014,12
Williamtown,2015,1
Williamtown,2015,2
Williamtown,2015,3
Williamtown,2015,4
Williamtown,2015,5
Williamtown,2015,6
Williamtown,2015,7
Williamtown,2015,8
Williamtown,2015,9
Williamtown,2015,10
Williamtown,2015,11
Williamtown,2015,12
Williamtown,2016,1
Williamtown,2016,2
Williamtown,2016,3
Williamtown,2016,4
Williamtown,2016,5
Williamtown,2016,6
Williamtown,2016,7
Williamtown,2016,8
Williamtown,2016,9
Williamtown,2016,10
Williamtown,2016,11
Williamtown,2016,12
Williamtown,2017,1
Williamtown,2017,2
Williamtown,2017,3
Williamtown,2017,4
Williamtown,2017,5
Williamtown,2017,6
Williamtown,2017,7
Williamtown,2017,8
Williamtown,2017,9
Williamtown,2017,10
Williamtown,2017,11
Williamtown,2017,12
Williamtown,2007,1
Williamtown,2007,2
Williamtown,2007,3
Williamtown,2007,4
Williamtown,2007,5
Williamtown,2007,6
Williamtown,2007,7
Williamtown,2007,8
Williamtown,2007,9
Williamtown,2007,10
Williamtown,2007,11
Williamtown,2007,12
Witchcliffe,2008,1
Witchcliffe,2008,2
Witchcliffe,2008,3
Witchcliffe,2008,4
Witchcliffe,2008,5
Witchcliffe,2008,6
Witchcliffe,2008,7
Witchcliffe,2008,8
Witchcliffe,2008,9
Witchcliffe,2008,10
Witchcliffe,2008,11
Witchcliffe,2008,12
Witchcliffe,2009,1
Witchcliffe,2009,2
Witchcliffe,2009,3
Witchcliffe,2009,4
Witchcliffe,2009,5
Witchcliffe,2009,6
Witchcliffe,2009,7
Witchcliffe,2009,8
Witchcliffe,2009,9
Witchcliffe,2009,10
Witchcliffe,2009,11
Witchcliffe,2009,12
Witchcliffe,2010,1
Witchcliffe,2010,2
Witchcliffe,2010,3
Witchcliffe,2010,4
Witchcliffe,2010,5
Witchcliffe,2010,6
Witchcliffe,2010,7
Witchcliffe,2010,8
Witchcliffe,2010,9
Witchcliffe,2010,10
Witchcliffe,2010,11
Witchcliffe,2010,12
Witchcliffe,2011,1
Witchcliffe,2011,2
Witchcliffe,2011,3
Witchcliffe,2011,4
Witchcliffe,2011,5
Witchcliffe,2011,6
Witchcliffe,2011,7
Witchcliffe,2011,8
Witchcliffe,2011,9
Witchcliffe,2011,10
Witchcliffe,2011,11
Witchcliffe,2011,12
Witchcliffe,2012,1
Witchcliffe,2012,2
Witchcliffe,2012,3
Witchcliffe,2012,4
Witchcliffe,2012,5
Witchcliffe,2012,6
Witchcliffe,2012,7
Witchcliffe,2012,8
Witchcliffe,2012,9
Witchcliffe,2012,10
Witchcliffe,2012,11
Witchcliffe,2012,12
Witchcliffe,2013,1
Witchcliffe,2013,2
Witchcliffe,2013,3
Witchcliffe,2013,4
Witchcliffe,2013,5
Witchcliffe,2013,6
Witchcliffe,2013,7
Witchcliffe,2013,8
Witchcliffe,2013,9
Witchcliffe,2013,10
Witchcliffe,2013,11
Witchcliffe,2013,12
Witchcliffe,2014,1
Witchcliffe,2014,2
Witchcliffe,2014,3
Witchcliffe,2014,4
Witchcliffe,2014,5
Witchcliffe,2014,6
Witchcliffe,2014,7
Witchcliffe,2014,8
Witchcliffe,2014,9
Witchcliffe,2014,10
Witchcliffe,2014,11
Witchcliffe,2014,12
Witchcliffe,2015,1
Witchcliffe,2015,2
Witchcliffe,2015,3
Witchcliffe,2015,4
Witchcliffe,2015,5
Witchcliffe,2015,6
Witchcliffe,2015,7
Witchcliffe,2015,8
Witchcliffe,2015,9
Witchcliffe,2015,10
Witchcliffe,2015,11
Witchcliffe,2015,12
Witchcliffe,2016,1
Witchcliffe,2016,2
Witchcliffe,2016,3
Witchcliffe,2016,4
Witchcliffe,2016,5
Witchcliffe,2016,6
Witchcliffe,2016,7
Witchcliffe,2016,8
Witchcliffe,2016,9
Witchcliffe,2016,10
Witchcliffe,2016,11
Witchcliffe,2016,12
Witchcliffe,2017,1
Witchcliffe,2017,2
Witchcliffe,2017,3
Witchcliffe,2017,4
Witchcliffe,2017,5
Witchcliffe,2017,6
Witchcliffe,2017,7
Witchcliffe,2017,8
Witchcliffe,2017,9
Witchcliffe,2017,10
Witchcliffe,2017,11
Witchcliffe,2017,12
Witchcliffe,2007,1
Witchcliffe,2007,2
Witchcliffe,2007,3
Witchcliffe,2007,4
Witchcliffe,2007,5
Witchcliffe,2007,6
Witchcliffe,2007,7
Witchcliffe,2007,8
Witchcliffe,2007,9
Witchcliffe,2007,10
Witchcliffe,2007,11
Witchcliffe,2007,12
Wollongong,2008,1
Wollongong,2008,2
Wollongong,2008,3
Wollongong,2008,4
Wollongong,2008,5
Wollongong,2008,6
Wollongong,2008,7
Wollongong,2008,8
Wollongong,2008,9
Wollongong,2008,10
Wollongong,2008,11
Wollongong,2008,12
Wollongong,2009,1
Wollongong,2009,2
Wollongong,2009,3
Wollongong,2009,4
Wollongong,2009,5
Wollongong,2009,6
Wollongong,2009,7
Wollongong,2009,8
Wollongong,2009,9
Wollongong,2009,10
Wollongong,2009,11
Wollongong,2009,12
Wollongong,2010,1
Wollongong,2010,2
Wollongong,2010,3
Wollongong,2010,4
Wollongong,2010,5
Wollongong,2010,6
Wollongong,2010,7
Wollongong,2010,8
